User-ID;ISBN;Book-Rating
199092;6715184;8
277478;6715184;0
59797;6716032;0
10067;6716067;0
40647;6716652;0
62895;6716652;5
64010;6716652;9
119594;6716652;10
134837;6716652;0
138844;6716652;0
153231;6716652;0
167471;6716652;0
209464;6716652;10
225986;6716652;0
171846;6717047;10
35042;6717837;0
110029;6718124;0
131402;6719007;0
53729;6719465;0
131402;6719465;0
72831;6719619;6
131402;6720307;0
151806;6721397;0
212898;6721397;0
53729;6722946;0
68412;6722970;8
94853;6722970;0
56271;6723845;0
32440;6723977;5
241052;6724361;0
51449;6725813;0
193560;6726143;8
171118;6726917;0
6516;6727492;0
156706;6728537;0
225986;6728537;0
206979;6728774;0
220867;6728790;0
11676;6729835;8
16943;6729835;0
149908;6733735;0
131402;6735819;0
175730;6742106;0
83258;6742912;7
11711;6742939;6
30711;6742939;7
56271;6742939;7
56399;6742939;10
86202;6742939;0
98234;6742939;6
100782;6742939;0
106893;6742939;8
11676;6742947;0
76626;6742947;9
91449;6742947;0
125774;6742947;0
139524;6742947;0
149908;6742947;0
162944;6742947;7
131402;6742955;0
155916;6742955;0
152653;6743242;5
70147;6743773;0
94853;6743773;0
131402;6743773;0
11676;6746233;0
131402;6746233;0
51899;6746624;6
32440;6747388;0
243546;6747663;0
193560;6747957;0
126170;6748147;5
238557;6749135;0
238557;6749143;0
12569;6749151;0
238557;6749151;0
244790;6749291;6
223231;6750222;8
155916;6750494;0
12828;6751032;0
203280;6751180;0
223231;6751180;8
244790;6751229;0
74329;6751350;0
5427;6751504;10
50187;6751504;0
223231;6751687;7
20446;6752225;0
131402;6752225;0
151806;6754376;0
30711;6754864;7
131221;6754864;0
224316;6754872;0
65665;6860524;8
131913;6860982;0
70222;6861296;0
196077;6862926;0
203280;6863051;0
171846;6907423;5
40012;6908896;9
92659;6909159;0
87491;6913822;7
94853;6913881;0
151806;6913881;0
34010;6915612;8
30445;6915728;7
151806;6915752;0
56271;6916147;0
40012;6917348;0
98647;6922007;8
94853;6922066;0
131402;6922856;0
151806;6923119;0
153028;6923135;10
193560;6923690;0
33759;6924034;0
112561;6924034;7
123625;6924581;0
10067;6924875;0
156534;6925073;0
11676;6925200;0
53300;6925200;0
238300;6925596;0
37950;6926576;0
53300;6928110;0
53300;6928137;0
53300;6928145;0
11676;6928323;8
131402;6928323;0
131402;6929575;0
115006;6930131;0
69747;6930387;0
110029;6930409;0
227835;6930778;5
156534;6931820;4
166922;6931820;7
80075;6931960;0
151806;6931960;0
28477;6932126;7
131855;6932495;0
86243;6932649;0
233711;6932649;0
151806;6932665;0
201870;6935192;8
42400;6936644;0
30711;6940862;0
174914;6940862;0
193560;6940889;7
110029;6941575;0
23902;7100108;9
643;7100221;7
120610;7100221;6
231854;7100221;0
87386;7100353;0
40012;7100418;0
78506;7100787;0
141901;7100914;0
26883;7100922;6
27650;7100922;0
85872;7100922;7
86202;7100922;0
128696;7100922;7
207291;7100922;0
27650;7100930;0
43246;7100930;7
135045;7100930;0
238557;7100930;0
34526;7100957;2
33319;7100973;0
108773;7100973;0
115724;7100973;10
213132;7100973;0
33888;7101260;8
234623;7101503;0
135624;7101929;0
148258;7101929;0
3874;7101953;0
174092;7101953;7
171118;7102038;0
56399;7102216;10
224316;7102216;5
83743;7102909;0
16161;7103344;8
56399;7103352;10
208410;7103352;0
56399;7103360;10
177458;7103360;0
136139;7103867;6
204959;7103867;6
44296;7103921;8
2179;7103999;0
33580;7103999;0
11120;7104758;0
11676;7104820;0
37567;7105150;8
44296;7105150;0
56399;7105150;10
66443;7105665;9
76626;7105665;3
149809;7105665;7
24727;7105940;0
110029;7105940;0
119525;7105940;0
170181;7105940;0
194957;7105940;0
5007;7106130;10
94023;7106130;9
109783;7106130;0
123694;7106130;0
93147;7106335;9
8067;7106572;9
11676;7106572;2
16943;7106572;0
32575;7106572;0
37567;7106572;0
43371;7106572;0
96679;7106572;0
109122;7106572;0
112541;7106572;0
115488;7106572;0
122874;7106572;0
127233;7106572;0
218344;7106572;0
226394;7106572;0
244418;7106572;0
246983;7106572;7
211430;7106580;0
225453;7106580;0
231255;7106580;0
206775;7107110;7
11676;7107900;9
123470;7107900;0
240054;7107900;9
180651;7108389;0
217121;7108389;5
122881;7108419;0
1231;7108648;0
101517;7108834;0
98741;7109490;0
109461;7109490;8
137808;7109490;8
162639;7110014;0
155491;7110049;0
19373;7110162;0
60787;7110219;9
188010;7110227;0
6017;7110928;6
9455;7110928;10
10917;7110928;5
11676;7110928;7
23902;7110928;8
34223;7110928;8
34231;7110928;3
37317;7110928;0
47232;7110928;0
50797;7110928;0
76626;7110928;0
78550;7110928;0
88078;7110928;9
92853;7110928;5
100088;7110928;10
103685;7110928;0
105100;7110928;8
107301;7110928;9
109901;7110928;0
110746;7110928;0
122045;7110928;8
138124;7110928;0
142524;7110928;0
143616;7110928;0
148142;7110928;10
152523;7110928;0
160541;7110928;0
168970;7110928;10
170184;7110928;8
171577;7110928;4
175153;7110928;8
175168;7110928;0
185308;7110928;0
190292;7110928;10
194964;7110928;10
199408;7110928;5
205383;7110928;0
222948;7110928;8
224121;7110928;0
224214;7110928;0
224425;7110928;6
227675;7110928;6
233298;7110928;8
250242;7110928;10
41697;7111819;7
94023;7113323;10
86033;7113463;10
200093;7113668;10
238153;7113730;0
23902;7114788;8
188369;7115989;0
109901;7116241;0
200993;7116241;8
211460;7116276;0
207341;7116497;0
229551;7116497;0
56399;7116993;10
131027;7116993;8
243206;7117221;5
185538;7117922;0
11676;7118465;5
151524;7118465;0
182231;7118465;0
213663;7118465;0
138124;7118546;8
243206;7118600;0
183958;7119070;10
138073;7119666;9
190265;7119704;0
187520;7119763;0
219951;7119763;8
1424;7119860;0
73681;7119860;7
109741;7119860;0
121726;7119860;7
161685;7119860;8
201290;7119860;0
207623;7119860;0
164863;7119879;7
38802;7119887;0
90286;7119887;7
179799;7119887;0
51099;7120214;8
73127;7121326;0
159858;7121326;0
166922;7121326;7
41447;7122039;0
56271;7122039;0
115904;7122039;0
118745;7122039;5
123694;7122039;7
125131;7122039;0
127233;7122039;0
137190;7122039;7
143792;7122039;0
166922;7122039;5
182085;7122039;10
219722;7122039;9
225453;7122039;0
228149;7122039;8
234623;7122039;0
161899;7122217;5
63714;7122861;9
56288;7123469;10
208019;7123469;8
115106;7123477;0
47635;7123760;5
213915;7124414;0
225986;7126468;8
92853;7126972;0
93147;7126972;0
152726;7126972;0
103401;7127863;0
244309;7127863;8
217190;7127898;8
43246;7127901;0
63714;7127936;10
95932;7128568;7
100578;7128568;0
170513;7128568;8
176875;7128568;0
193499;7128568;0
193560;7128568;0
218552;7128568;0
94547;7128576;8
171331;7128576;0
193560;7128576;9
182987;7128908;0
202260;7128908;0
249193;7128983;6
70740;7130058;7
94730;7130848;0
155916;7131518;0
25409;7133103;0
37567;7133235;9
63405;7133235;0
205943;7133235;0
3827;7134495;7
155141;7136110;0
81950;7137427;8
239468;7137427;0
5971;7137508;8
115904;7137559;0
141901;7139357;0
11676;7139411;2
214812;7139411;7
200226;7140509;0
11676;7141076;0
13850;7141076;0
26883;7141076;9
36836;7141076;0
51526;7141076;0
61237;7141076;8
62755;7141076;0
69078;7141076;0
72946;7141076;8
101305;7141076;0
106862;7141076;0
107301;7141076;10
130571;7141076;0
140000;7141076;0
143612;7141076;6
168775;7141076;0
177531;7141076;0
182071;7141076;0
190422;7141076;9
196077;7141076;2
208352;7141076;0
221099;7141076;0
224646;7141076;0
227447;7141076;0
228789;7141076;0
50506;7141084;0
61704;7141084;8
195488;7141084;8
28938;7141335;0
141901;7143451;0
114217;7143907;6
11676;7143923;0
61667;7143923;0
114217;7143923;7
63714;7144172;8
23902;7144350;10
76626;7144350;10
238644;7147805;0
30511;7148119;0
59297;7149980;0
62009;7149980;0
154346;7149980;0
91203;7154127;0
44728;7154607;0
114988;7154607;8
132083;7154607;0
141902;7154607;7
150124;7154607;0
241791;7154607;0
2562;7154615;0
11676;7154615;7
14422;7154615;0
21014;7154615;0
30770;7154615;0
38464;7154615;0
43619;7154615;6
47145;7154615;5
60244;7154615;8
60586;7154615;0
68555;7154615;3
69790;7154615;7
80477;7154615;0
87555;7154615;0
92152;7154615;10
98741;7154615;0
100832;7154615;0
105517;7154615;8
112899;7154615;0
113519;7154615;0
114868;7154615;8
116187;7154615;0
120181;7154615;0
124688;7154615;0
125203;7154615;10
135411;7154615;0
137302;7154615;0
153950;7154615;9
161936;7154615;0
165345;7154615;0
180651;7154615;0
181735;7154615;3
187520;7154615;0
202277;7154615;0
202564;7154615;0
208286;7154615;0
208352;7154615;0
223787;7154615;9
227447;7154615;0
229244;7154615;0
238120;7154615;0
243929;7154615;0
244993;7154615;0
5331;7155093;9
58458;7155115;0
109783;7155115;0
141600;7155115;0
187520;7155115;0
236727;7155115;8
208410;7155182;9
94730;7156111;5
189334;7156111;0
56897;7156154;0
232131;7157738;0
224366;7158130;9
129716;7160003;0
224366;7161484;10
29434;7163541;0
65844;7163541;8
104018;7163541;5
145867;7163541;10
87555;7163665;0
138695;7163665;0
180957;7163665;0
56271;7164076;7
237264;7165498;7
40559;7170580;0
43910;7170580;0
99268;7170734;0
5916;7170866;5
51883;7170866;0
54412;7170866;6
69411;7170866;2
79942;7170866;0
87302;7170866;8
90286;7170866;10
121726;7170866;5
161978;7170866;5
191521;7170866;0
195005;7170866;7
200867;7170866;0
204949;7170866;7
211234;7170866;6
217159;7170866;10
241191;7170866;0
150124;7612591;9
150968;7612605;0
92979;7612621;0
152963;7631219;0
189334;7640617;0
50859;7662726;0
249111;20002203;0
217106;20009607;7
87141;20016700;7
122440;20029101;0
173829;20029101;0
198711;20029101;0
173835;20066007;0
31594;20080956;5
179744;20080956;0
93790;20083157;0
2033;20083513;0
108285;20088221;0
60707;20088248;7
112559;20088248;8
204864;20088248;0
93047;20093616;8
239584;20093616;0
95043;20098014;10
204864;20098014;0
213350;20098014;0
31008;20098154;0
39584;20098154;0
198711;20098200;0
193529;20102011;5
248718;20103514;8
25792;20103700;5
86835;20103700;0
159333;20103700;6
163433;20103700;0
223201;20103700;0
225989;20103700;0
231210;20103700;0
13082;20121903;0
201674;20122500;0
103304;20122802;0
191187;20122802;0
15408;20125305;0
31556;20125305;0
37950;20125305;0
60244;20125305;0
102967;20125305;5
108285;20125305;5
143415;20125305;5
149084;20125305;0
173415;20125305;7
174304;20125305;0
181254;20125305;9
195469;20125305;0
198711;20125305;0
208671;20125305;5
216683;20125305;8
234623;20125305;0
249894;20125305;10
15408;20125607;0
38273;20125607;5
84727;20125607;0
95903;20125607;5
109771;20125607;0
126695;20125607;7
195469;20125607;0
198711;20125607;0
249894;20125607;10
115120;20126131;0
187256;20126131;0
144910;20128711;0
61619;20130805;0
163409;20133405;8
235429;20133405;0
19233;20136609;6
159033;20136609;0
197293;20136609;0
31594;20136803;5
98440;20136803;10
201042;20136803;5
212645;20136803;0
23768;20136900;0
31466;20136900;0
114146;20136900;5
73114;20139713;7
105395;20139713;8
86965;20147953;10
21750;20150806;7
8681;20154402;8
240543;20155506;10
162001;20160909;5
162001;20160917;5
162001;20160925;5
211426;20163908;0
31846;20165609;0
232131;20165609;0
8584;20178506;5
125774;20182104;10
198711;20184700;0
172742;20185103;0
35859;20186002;0
98322;20187505;0
59150;20188706;0
94347;20188706;7
178056;20188706;0
9974;20191200;0
191014;20195508;10
147847;20195907;0
83671;20197802;10
171118;20197802;0
8584;20198507;4
33434;20198809;8
7970;20198817;9
30716;20198817;0
32195;20198817;0
37400;20198817;5
43397;20198817;0
55142;20198817;8
65775;20198817;0
70981;20198817;10
72950;20198817;8
74601;20198817;8
76499;20198817;5
101196;20198817;5
102676;20198817;0
115120;20198817;0
116301;20198817;9
129716;20198817;0
152582;20198817;8
156706;20198817;0
209817;20198817;8
211919;20198817;0
220484;20198817;8
233674;20198817;9
236886;20198817;0
59269;20198825;5
123094;20198841;8
7346;20198906;8
9571;20198906;0
13273;20198906;0
14422;20198906;9
21751;20198906;5
29259;20198906;0
33036;20198906;0
36836;20198906;0
37019;20198906;0
41841;20198906;7
68984;20198906;0
72379;20198906;0
76352;20198906;0
81045;20198906;0
83637;20198906;0
88733;20198906;0
101876;20198906;0
105979;20198906;0
106331;20198906;5
108352;20198906;7
109574;20198906;8
115490;20198906;0
121996;20198906;8
135831;20198906;0
138010;20198906;0
140036;20198906;8
148744;20198906;0
155147;20198906;0
157273;20198906;8
169784;20198906;0
174304;20198906;0
186899;20198906;0
188162;20198906;8
201684;20198906;0
206959;20198906;10
211012;20198906;0
225087;20198906;3
227088;20198906;8
229405;20198906;8
277965;20198906;0
148744;20199031;0
196160;20199031;6
36606;20199058;0
127233;20199058;0
146113;20199058;0
148744;20199058;0
169784;20199058;0
175003;20199058;0
230522;20199058;0
10030;20199082;0
125519;20199082;0
148744;20199082;0
230522;20199082;0
433;20199090;0
88733;20199090;0
49392;20199201;5
55492;20199201;0
57308;20199201;6
85757;20199201;0
93267;20199201;0
14521;20199309;0
36836;20199309;0
57989;20199309;9
62919;20199309;0
95359;20199309;0
153818;20199309;0
218608;20199309;0
238557;20199309;0
176545;20199406;0
182819;20199406;5
10030;20199600;8
27091;20199600;8
37197;20199600;0
39227;20199600;0
44926;20199600;8
45360;20199600;0
62891;20199600;10
66853;20199600;0
72273;20199600;0
73486;20199600;9
77383;20199600;0
87555;20199600;0
101876;20199600;8
125519;20199600;0
125928;20199600;8
126053;20199600;0
134403;20199600;9
136014;20199600;10
145399;20199600;0
146855;20199600;7
152249;20199600;0
154160;20199600;9
160558;20199600;7
162564;20199600;0
163326;20199600;0
164735;20199600;9
176459;20199600;6
197364;20199600;8
210661;20199600;9
216683;20199600;7
217056;20199600;9
227447;20199600;9
229313;20199600;0
235105;20199600;9
235543;20199600;7
62919;20199708;5
70703;20199708;8
85757;20199708;0
152249;20199708;0
225617;20199708;0
129084;20199805;8
230522;20199805;0
5582;20199856;8
23902;20199856;8
148052;20199856;9
149907;20207395;0
196502;20207395;0
278418;20209606;0
76499;20209851;10
129503;20209851;0
249146;20209851;0
245978;20217811;0
79475;20218079;0
208907;20218079;0
149907;20223412;9
164323;20223439;0
60337;20223706;0
225810;20223714;0
6251;20223722;10
23902;20223722;5
82123;20223722;10
231210;20225512;0
21708;20225601;0
59504;20225601;9
90192;20225601;0
248718;20225601;5
37957;20228732;8
26544;20230001;0
36836;20230001;0
14374;20236107;0
64914;20236107;0
108732;20238207;8
115003;20238207;0
128782;20238207;0
146113;20238207;0
195304;20238207;0
201129;20238207;8
199025;20238401;0
232131;20248504;0
145109;20248717;9
171118;20248717;8
51742;20248806;0
55187;20258801;0
89128;20258801;0
190925;20258801;0
221655;20258801;0
116183;20258909;0
89128;20259018;7
60707;20259115;0
89128;20259115;7
102967;20259115;0
218569;20259204;0
89128;20259301;7
89128;20259409;7
106150;20259409;8
114216;20259409;7
23364;20259506;0
56399;20259506;0
89128;20259506;0
98864;20259700;0
277171;20259700;7
171118;20259913;7
72028;20264763;0
78834;20264763;0
105374;20264763;10
107432;20264763;10
113519;20264763;0
149907;20264763;10
168047;20264763;10
202826;20264763;8
211919;20264763;0
220488;20264763;0
243360;20264763;0
75591;20264771;0
180898;20264771;7
200226;20264771;0
77671;20264801;0
83109;20264801;0
88412;20264801;10
93629;20264801;9
105374;20264801;0
117539;20264801;0
128696;20264801;0
137688;20264801;0
168047;20264801;9
176459;20264801;10
190185;20264801;7
75591;20264852;8
232131;20264852;0
16795;20280505;8
55548;20280505;8
196363;20280505;8
31846;20281455;0
11676;20282257;0
51224;20282257;0
132083;20282257;0
123597;20283717;5
175559;20287003;0
195304;20287151;0
175559;20287208;0
204205;20288301;0
15408;20288905;0
32195;20291655;0
127429;20291922;0
10118;20292651;0
106988;20295456;4
217106;20296002;0
127200;20296304;0
60707;20296703;9
189334;20296800;10
29000;20298226;0
198012;20298625;5
232109;20298625;8
65258;20298919;0
141157;20298919;8
189334;20299605;10
65769;20302754;0
211479;20302754;0
36327;20303750;6
136205;20303750;0
250405;20303750;10
106816;20304455;0
127429;20304455;0
25253;20306652;9
30607;20306652;5
62777;20306652;8
67025;20306652;5
113030;20306652;10
161476;20306652;0
191913;20306652;0
214786;20306652;7
240370;20306652;10
195304;20307209;0
44845;20309813;0
231241;20310404;6
43907;20310501;10
178950;20310501;0
116183;20311605;9
232131;20312601;0
222204;20315902;10
34215;20315910;7
110912;20322208;10
51517;20322305;0
224138;20332009;8
23902;20332858;8
185233;20345151;0
87555;20345305;0
204864;20346212;0
213350;20346212;0
152515;20350457;0
213760;20360487;10
245963;20360487;0
14336;20360754;7
31657;20360754;0
36836;20360754;0
47912;20360754;0
48143;20360754;0
74691;20360754;5
99391;20360754;8
112113;20360754;9
129427;20360754;4
139387;20360754;10
185308;20360754;0
189334;20360754;0
190062;20360754;7
214688;20360754;9
224138;20360754;0
234828;20361602;0
221753;20363702;8
44893;20381301;7
45701;20383142;0
60244;20383142;0
78846;20383142;0
135045;20383142;0
154345;20383142;9
159033;20383142;0
248718;20383142;9
152435;20404417;9
8250;20404808;8
41837;20404808;0
93047;20404808;0
208555;20404808;0
171602;20406312;0
56959;20407009;10
77753;20407114;3
195304;20408811;0
12538;20409206;0
110214;20409206;6
164675;20409206;0
182414;20409206;0
55187;20411502;0
60277;20411502;0
152548;20411502;0
105667;20412304;4
9856;20412401;0
190708;20412401;8
231827;20412401;0
117539;20413904;0
140358;20413904;5
164323;20413904;7
170518;20413904;0
31381;20415133;9
73394;20415133;0
102647;20415133;7
127359;20415133;0
245312;20415133;0
238461;20416407;0
88111;20418000;0
102967;20418205;0
236817;20418205;9
185384;20418302;0
175636;20418507;0
198711;20418507;0
173888;20418604;7
175636;20418604;9
882;20418809;10
5694;20418809;0
27612;20418809;0
44686;20418809;8
54218;20418809;0
56447;20418809;0
74926;20418809;0
79006;20418809;10
85656;20418809;0
85757;20418809;0
98741;20418809;0
107889;20418809;10
116931;20418809;0
125039;20418809;0
135607;20418809;0
136205;20418809;0
138189;20418809;0
143175;20418809;0
149907;20418809;10
155014;20418809;8
188132;20418809;10
195304;20418809;0
203231;20418809;0
213312;20418809;0
247521;20418809;0
249628;20418809;10
278418;20418809;0
93141;20419201;5
175636;20419201;0
16795;20419805;8
214118;20419805;0
198711;20420102;0
185990;20420307;7
198711;20420307;0
208555;20420404;0
278418;20420900;0
247638;20421303;6
204864;20421508;0
230496;20421508;0
231210;20421605;0
82082;20421907;8
94897;20421907;0
166596;20421907;0
179791;20421907;9
201792;20421907;10
179978;20422105;0
142524;20423500;0
189139;20423802;0
171118;20425201;0
195304;20425724;0
188951;20425732;0
195304;20425740;0
86189;20425759;0
176658;20425759;0
189139;20426402;0
249912;20426402;5
11676;20426801;6
147310;20426801;0
186547;20426917;0
197012;20427018;0
238639;20427018;0
62558;20427107;0
116183;20427107;0
128835;20427107;8
195304;20427107;0
239841;20427107;9
73651;20427115;0
94242;20427115;9
98747;20427115;0
103630;20427115;0
123257;20427115;10
197012;20427115;0
218976;20427115;5
232131;20427115;0
234828;20427115;9
195304;20427204;0
173684;20427212;0
195304;20427212;0
198621;20427212;0
215937;20427212;0
198711;20427662;0
198711;20427697;0
129008;20427751;0
147847;20427751;5
507;20427859;9
3346;20427859;5
9856;20427859;6
13668;20427859;0
36327;20427859;8
36836;20427859;0
43246;20427859;0
55492;20427859;0
60244;20427859;0
60707;20427859;9
76626;20427859;0
78997;20427859;0
100906;20427859;0
109115;20427859;2
125774;20427859;9
146061;20427859;0
162626;20427859;0
165308;20427859;9
165977;20427859;6
166123;20427859;0
201792;20427859;10
203240;20427859;0
204864;20427859;10
205353;20427859;0
205554;20427859;0
234623;20427859;0
237264;20427859;0
235842;20427867;0
179718;20427883;0
63714;20429819;10
52044;20430701;10
8362;20433115;0
31315;20433115;0
40943;20433115;0
60707;20434804;9
144555;20434804;0
31299;20434901;8
49423;20434901;0
124597;20434901;0
153662;20434901;0
189835;20434901;5
238961;20434901;0
882;20435207;0
68555;20435207;0
81045;20435207;0
93629;20435207;0
129144;20435207;8
156150;20435207;0
185696;20435207;9
235766;20435207;0
278418;20435207;0
12538;20436904;0
118533;20436904;0
174526;20436904;0
387;20437501;0
741;20437501;0
16413;20437501;0
128696;20437501;0
174131;20437501;0
195304;20439210;0
198711;20441207;0
64558;20441509;0
107763;20441509;0
12824;20442009;0
16634;20442009;9
27091;20442009;8
31040;20442009;0
35050;20442009;0
38023;20442009;10
55492;20442009;0
59150;20442009;0
76576;20442009;0
83287;20442009;0
87555;20442009;0
88733;20442009;8
93363;20442009;0
96608;20442009;0
105869;20442009;0
107499;20442009;9
131594;20442009;8
137688;20442009;0
146175;20442009;0
147847;20442009;0
152946;20442009;8
155027;20442009;0
164096;20442009;0
173291;20442009;0
203240;20442009;0
216027;20442009;9
228021;20442009;9
233445;20442009;8
233917;20442009;0
239584;20442009;0
12538;20442106;0
16634;20442106;0
27091;20442106;8
31040;20442106;0
38023;20442106;10
55492;20442106;0
59150;20442106;0
83287;20442106;0
93363;20442106;8
116506;20442106;7
146175;20442106;0
155027;20442106;0
166123;20442106;0
173291;20442106;0
208829;20442106;0
216027;20442106;9
223953;20442106;9
228021;20442106;8
233445;20442106;9
233917;20442106;0
8313;20442203;8
14451;20442203;0
16634;20442203;9
17058;20442203;0
23768;20442203;0
27091;20442203;7
30078;20442203;0
31040;20442203;0
32188;20442203;0
35050;20442203;0
47779;20442203;10
55492;20442203;10
55858;20442203;0
59150;20442203;0
85656;20442203;0
87555;20442203;0
88693;20442203;0
88733;20442203;0
90850;20442203;10
91931;20442203;0
93363;20442203;0
96448;20442203;8
114414;20442203;10
117970;20442203;10
122429;20442203;8
122567;20442203;9
126053;20442203;10
146175;20442203;0
147847;20442203;0
152946;20442203;8
155027;20442203;0
157127;20442203;0
164096;20442203;9
169781;20442203;0
173291;20442203;10
184465;20442203;0
185384;20442203;0
197687;20442203;9
199336;20442203;10
200422;20442203;0
203240;20442203;8
206387;20442203;7
208829;20442203;0
213066;20442203;7
216631;20442203;0
220448;20442203;0
222135;20442203;0
226338;20442203;9
228998;20442203;7
229768;20442203;10
230522;20442203;0
233445;20442203;9
234623;20442203;0
235059;20442203;10
238545;20442203;0
239584;20442203;0
241131;20442203;5
245750;20442203;10
278418;20442203;0
11993;20442300;9
16634;20442300;0
27091;20442300;8
31040;20442300;0
55492;20442300;0
59150;20442300;0
64241;20442300;0
87555;20442300;0
88733;20442300;8
93363;20442300;9
98686;20442300;10
146175;20442300;0
155027;20442300;0
173291;20442300;0
186247;20442300;8
203112;20442300;8
208829;20442300;0
210792;20442300;0
216027;20442300;9
219683;20442300;8
227447;20442300;0
233445;20442300;8
243294;20442300;10
249154;20442300;0
501;20442408;0
6251;20442408;0
8313;20442408;0
16634;20442408;8
27091;20442408;8
29259;20442408;0
31040;20442408;0
35050;20442408;0
38023;20442408;10
43246;20442408;0
55492;20442408;0
59150;20442408;0
64241;20442408;0
66878;20442408;10
80234;20442408;9
83287;20442408;0
87555;20442408;0
88733;20442408;0
93363;20442408;0
126736;20442408;5
146175;20442408;0
147847;20442408;0
152946;20442408;8
155027;20442408;0
155495;20442408;0
164096;20442408;9
173291;20442408;0
203240;20442408;0
208829;20442408;0
218121;20442408;0
225186;20442408;0
228021;20442408;0
233917;20442408;0
236283;20442408;0
238065;20442408;0
245750;20442408;8
245827;20442408;0
245976;20442408;0
250599;20442408;6
278418;20442408;0
11676;20442505;0
16634;20442505;0
17272;20442505;0
31040;20442505;0
35050;20442505;0
38023;20442505;10
55492;20442505;0
59150;20442505;0
77772;20442505;0
80234;20442505;9
83287;20442505;0
87555;20442505;0
93363;20442505;7
96054;20442505;0
96608;20442505;8
102061;20442505;0
146175;20442505;0
147847;20442505;0
152946;20442505;7
155027;20442505;0
164096;20442505;0
173291;20442505;0
173481;20442505;0
185771;20442505;10
203240;20442505;0
208829;20442505;0
228021;20442505;5
233917;20442505;0
239584;20442505;0
244918;20442505;0
245750;20442505;0
2313;20442602;9
9856;20442602;0
16634;20442602;9
31040;20442602;0
35050;20442602;0
36606;20442602;0
49109;20442602;0
55492;20442602;0
59150;20442602;0
87555;20442602;0
88733;20442602;8
92271;20442602;0
93363;20442602;0
96608;20442602;9
96849;20442602;10
146175;20442602;0
147847;20442602;0
152946;20442602;8
155027;20442602;0
155495;20442602;0
164096;20442602;9
169781;20442602;0
200422;20442602;0
203240;20442602;0
208829;20442602;0
228021;20442602;8
233445;20442602;9
239584;20442602;0
243294;20442602;10
245649;20442602;0
22625;20442807;10
74689;20442807;0
158226;20442807;7
237451;20442807;9
207782;20444206;8
278843;20444206;0
207782;20444303;0
207782;20444400;9
106280;20444451;10
230405;20444648;7
207782;20444907;0
6251;20446500;8
11676;20446500;8
30711;20446500;8
31471;20446500;0
35859;20446500;0
51986;20446500;8
60263;20446500;0
71497;20446500;0
75591;20446500;0
76352;20446500;0
80683;20446500;0
81492;20446500;0
86202;20446500;0
86243;20446500;8
95359;20446500;0
101876;20446500;0
104636;20446500;0
104657;20446500;8
123257;20446500;10
161047;20446500;0
165308;20446500;0
169663;20446500;0
175636;20446500;0
217121;20446500;0
218344;20446500;0
235579;20446500;0
247855;20446500;0
6323;20447019;0
31040;20449313;0
37712;20449313;0
39773;20449313;9
52044;20449313;10
52584;20449313;0
53150;20449313;0
55927;20449313;0
96558;20449313;0
112001;20449313;0
122866;20449313;10
127429;20449313;0
130474;20449313;0
147420;20449313;10
171118;20449313;8
174509;20449313;0
198782;20449313;0
210706;20449313;0
216724;20449313;0
217121;20449313;0
237488;20449313;0
238961;20449313;0
104636;20449380;0
47316;20452705;10
141493;20452705;8
195304;20452705;0
155147;20455402;0
8681;20474105;7
138844;20474105;0
209373;20474105;0
234948;20474105;0
217106;20483600;0
56399;20486200;10
78617;20509871;0
250510;20509871;0
232131;20515308;0
217895;20517505;0
162311;20517602;0
152645;20518102;0
221235;20518102;0
236058;20518102;0
87555;20518307;0
115120;20518307;0
129084;20518307;9
166596;20518307;0
188421;20518307;0
217197;20518307;0
228998;20518307;8
236948;20518307;9
278418;20518307;0
2790;20518501;6
11676;20518501;9
16488;20518501;8
26544;20518501;0
35859;20518501;0
55490;20518501;8
57951;20518501;10
58776;20518501;0
80683;20518501;0
94570;20518501;0
115313;20518501;0
118543;20518501;0
125519;20518501;0
140894;20518501;10
143837;20518501;0
152249;20518501;0
153513;20518501;0
179416;20518501;0
211426;20518501;0
228998;20518501;9
243999;20518501;7
1279;20518609;0
44252;20518609;9
49392;20518609;8
66055;20518609;0
72785;20518609;6
81705;20518609;9
125519;20518609;9
162052;20518609;0
220278;20518609;0
234828;20518609;7
240144;20518609;0
11601;20518706;0
21364;20518706;10
28204;20518706;0
55075;20518706;8
55492;20518706;0
62881;20518706;0
74665;20518706;0
88412;20518706;8
107784;20518706;0
140894;20518706;10
141377;20518706;0
154831;20518706;7
168047;20518706;8
172331;20518706;10
178920;20518706;8
180413;20518706;8
181176;20518706;0
208406;20518706;0
233445;20518706;0
234828;20518706;9
37400;20518803;4
103608;20518803;0
108352;20518803;0
125287;20518803;0
149907;20518803;8
228311;20518803;5
125287;20518900;8
153818;20518900;10
2855;20519001;5
3460;20519001;0
11676;20519001;7
18028;20519001;8
21364;20519001;0
62891;20519001;7
66853;20519001;0
74665;20519001;0
82968;20519001;8
87555;20519001;0
92861;20519001;0
102189;20519001;0
106225;20519001;0
112151;20519001;8
112240;20519001;0
123883;20519001;5
126492;20519001;0
131837;20519001;0
138198;20519001;0
138844;20519001;0
141719;20519001;5
145641;20519001;0
152249;20519001;0
175287;20519001;9
175315;20519001;8
186039;20519001;0
189855;20519001;5
191428;20519001;7
201526;20519001;0
225411;20519001;0
225986;20519001;0
238781;20519001;0
2288;20519109;4
35859;20519109;0
52256;20519109;0
135831;20519109;0
